sentence_id,article_id,article_text,published_time,sentiment,NER,topic_id,topic_representation
082-024,082,"In this context, the latest joint statement that China and Russia has released also triggered the US' scruples.",2022-02-07,neutral,"{'China': ('LOC', 1), 'Russia': ('LOC', 1), 'US': ('LOC', 1)}",3,"['china', 'russia', 'cooperation', 'relations', 'strategic', 'moscow', 'beijing', 'partnership', 'alliance', 'allies']"
082-025,082,"White House press secretary Jen Psaki ""warns"" Beijing that if an armed conflict breaks out between Russia and Ukraine, it ""would impact China's interests all over the world.""",2022-02-07,negative,"{'White House': ('LOC', 1), 'Beijing': ('LOC', 1), 'Russia': ('LOC', 1), 'Ukraine': ('LOC', 1), 'China': ('LOC', 1), 'Jen Psaki': ('PER', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
082-026,082,The US' such move is like nitpicking with China.,2022-02-07,positive,"{'US': ('LOC', 1), 'China': ('LOC', 1)}",4,"['china', 'students', 'zhao', 'competition', 'relations', 'haidong', 'academy', 'interests', 'sciences', 'social']"
082-027,082,"This China-Russia document covers broad consensus and common demands on economy and trade, security, regional situation and global order, and it does not even mention Ukraine.",2022-02-07,positive,"{'China': ('MISC', 1), 'Russia': ('LOC', 1), 'Ukraine': ('LOC', 1)}",3,"['china', 'russia', 'cooperation', 'relations', 'strategic', 'moscow', 'beijing', 'partnership', 'alliance', 'allies']"
082-028,082,US's vision is clearly too low to see the real landscape of today's world.,2022-02-07,positive,"{'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
082-029,082,"It is now more like a ""class representative"" of old thinking, proudly flaunting its lies with an old trumpet from the last century.",2022-02-07,positive,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
082-030,082,"They believe they are smarter than everyone else, but they are giving themselves too much credit.",2022-02-07,positive,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
082-031,082,"In fact, the China-Russia joint statement stated clearly: ""Peace, development and cooperation lie at the core of the modern international system… and the international community is showing a growing demand for the leadership aiming at peaceful and gradual development."" ",2022-02-07,positive,"{'China': ('LOC', 1), 'Russia': ('LOC', 1)}",3,"['china', 'russia', 'cooperation', 'relations', 'strategic', 'moscow', 'beijing', 'partnership', 'alliance', 'allies']"
082-032,082,"Against this backdrop, US still intends to impair other countries and maintain its hegemony by instigating wars.",2022-02-07,negative,"{'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
082-033,082,This is a staggering geopolitical daydream.,2022-02-07,neutral,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
082-034,082,"To wake up from such a pipe dream, the bunch of political elites in US should carefully read this joint statement and understand how to make the US conform to the trend of the times and become a truly responsible power.",2022-02-07,positive,"{'US': ('LOC', 2)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
083-000,083,"
China's Permanent Representative to the UN (UN) denounced the US Ambassador to the UN for making groundless accusations against China on Sunday.",2022-02-07,positive,"{'China': ('LOC', 2), 'US': ('LOC', 1), 'UN': ('ORG', 3)}",4,"['china', 'students', 'zhao', 'competition', 'relations', 'haidong', 'academy', 'interests', 'sciences', 'social']"
083-001,083,"Athletes from China, the US and other countries are competing fairly at the Winter Olympic Games.",2022-02-07,neutral,"{'China': ('LOC', 1), 'US': ('LOC', 1), 'Winter Olympic Games': ('MISC', 1)}",2,"['olympic', 'beijing', 'athletes', 'xi', 'jinping', 'olympics', 'event', 'putin', 'gold', 'qi']"
083-002,083,"They are the ones that should be in the spotlight, and the US politicians should have left the stage for them long ago, China UN Ambassador said.",2022-02-07,neutral,"{'US': ('LOC', 1), 'China': ('LOC', 1), 'UN': ('ORG', 1)}",4,"['china', 'students', 'zhao', 'competition', 'relations', 'haidong', 'academy', 'interests', 'sciences', 'social']"
083-003,083,"US Ambassador to the UN Linda Thomas-Greenfield had an interview with Jake Tapper on CNN's ""State of the Union"" on Saturday, where she made irresponsible and wrong remarks on the Beijing Winter Olympic Games, Xinjiang-related issues and the Taiwan question. ",2022-02-07,negative,"{'US': ('LOC', 1), 'Beijing': ('LOC', 1), 'Taiwan': ('LOC', 1), 'UN': ('ORG', 1), 'CNN': ('ORG', 1), 'Linda Thomas - Greenfield': ('PER', 1), 'Jake Tapper': ('PER', 1), 'State of the Union': ('MISC', 1), 'Winter Olympic Games': ('MISC', 1), 'Xinjiang': ('MISC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
083-004,083,"When asked how she interpreted the fact that one of the two athletes that lit the torch was from China's Xinjiang Uygur Autonomous Region, Greenfield said that ""it is an effort by the China to distract US from the real issue here at hand, that Uyghurs are being tortured.",2022-02-07,negative,"{'China': ('LOC', 2), 'Xinjiang Uygur Autonomous Region': ('LOC', 1), 'US': ('LOC', 1), 'Greenfield': ('PER', 1), 'Uyghurs': ('MISC', 1)}",2,"['olympic', 'beijing', 'athletes', 'xi', 'jinping', 'olympics', 'event', 'putin', 'gold', 'qi']"
083-005,083,"""China's Permanent Representative to the UN Zhang Jun refuted that Greenfield's groundless and politically-biased words have seriously poisoned the China-US relations.",2022-02-07,negative,"{'China': ('LOC', 2), 'US': ('LOC', 1), 'UN': ('ORG', 1), 'Zhang Jun': ('PER', 1), 'Greenfield': ('PER', 1)}",4,"['china', 'students', 'zhao', 'competition', 'relations', 'haidong', 'academy', 'interests', 'sciences', 'social']"
083-006,083,"Facing such a smear campaign, China has no choice but to push back and clarify our position and reject the unfounded accusations by the US.Zhang stressed that the Winter Olympic Games has successfully kicked off.",2022-02-07,negative,"{'China': ('LOC', 1), 'US': ('LOC', 1), 'Zhang': ('PER', 1), 'Winter Olympic Games': ('MISC', 1)}",2,"['olympic', 'beijing', 'athletes', 'xi', 'jinping', 'olympics', 'event', 'putin', 'gold', 'qi']"
083-007,083,"The opening ceremony was attended by around 170 official representatives from nearly 70 countries and international organizations, including 31 heads of state, heads of government, members of the royal family, and heads of international organizations.",2022-02-07,neutral,{},2,"['olympic', 'beijing', 'athletes', 'xi', 'jinping', 'olympics', 'event', 'putin', 'gold', 'qi']"
083-008,083,Many more state leaders and heads of international organizations have called or sent letters to President Xi Jinping to wish the Winter Olympic Games a great success and the China people a happy Lunar New Year. ,2022-02-07,positive,"{'Xi Jinping': ('PER', 1), 'Winter Olympic Games': ('MISC', 1), 'Lunar New Year': ('MISC', 1), 'China': ('LOC', 1)}",2,"['olympic', 'beijing', 'athletes', 'xi', 'jinping', 'olympics', 'event', 'putin', 'gold', 'qi']"
083-009,083,"This fully shows the international community's firm support for China, for the Winter Olympic Games, and for the Olympic Movement.",2022-02-07,positive,"{'China': ('LOC', 1), 'Winter Olympic Games': ('MISC', 1), 'Olympic Movement': ('MISC', 1)}",2,"['olympic', 'beijing', 'athletes', 'xi', 'jinping', 'olympics', 'event', 'putin', 'gold', 'qi']"
083-010,083,The US attempt to make an issue of the Winter Olympic Games has won no support and met with complete failure.,2022-02-07,negative,"{'US': ('LOC', 1), 'Winter Olympic Games': ('MISC', 1)}",2,"['olympic', 'beijing', 'athletes', 'xi', 'jinping', 'olympics', 'event', 'putin', 'gold', 'qi']"
083-011,083,"Zhang stressed that in Team China, there are 20 athletes from 9 ethnic minorities, including Uygur and Tibetan.",2022-02-07,negative,"{'Zhang': ('PER', 1), 'China': ('LOC', 1), 'Uygur': ('MISC', 1), 'Tibetan': ('MISC', 1)}",2,"['olympic', 'beijing', 'athletes', 'xi', 'jinping', 'olympics', 'event', 'putin', 'gold', 'qi']"
083-012,083,"One of them is Dinigeer Yilamujiang, a Uygur cross-country skier who lit the Olympic caldron.",2022-02-07,neutral,"{'Dinigeer Yilamujiang': ('PER', 1), 'Uygur': ('MISC', 1), 'Olympic': ('MISC', 1)}",2,"['olympic', 'beijing', 'athletes', 'xi', 'jinping', 'olympics', 'event', 'putin', 'gold', 'qi']"
083-013,083,She is the pride and excellent representative of the China people.,2022-02-07,positive,"{'China': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
083-014,083,On what ground does the US has such inexplicable anger over this?,2022-02-07,negative,"{'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
083-015,083,And why?  Zhang questioned.,2022-02-07,negative,"{'Zhang': ('PER', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
083-016,083,"In her interview with the CNN, Greenfield also made irresponsible remarks concerned China's internal affairs.",2022-02-07,negative,"{'CNN': ('ORG', 1), 'Greenfield': ('PER', 1), 'China': ('LOC', 1)}",4,"['china', 'students', 'zhao', 'competition', 'relations', 'haidong', 'academy', 'interests', 'sciences', 'social']"
083-017,083,"She not only compared the Taiwan question to the Ukraine border issue, but also said that ""[the US is] committed to protecting the security and supporting the security of the people of Taiwan while at the same time our policy has always been to recognize the One China policy.",2022-02-07,positive,"{'Taiwan': ('LOC', 2), 'Ukraine': ('LOC', 1), 'US': ('LOC', 1), 'One China': ('MISC', 1)}",10,"['taiwan', 'island', 'mainland', 'straits', 'reunification', 'military', 'ukraine', 'invasion', 'coast', 'tactics']"
083-018,083,"""As a response, Zhang said that the future of the island of Taiwan lies in national reunification, not some security guarantee from the US.",2022-02-07,negative,"{'Zhang': ('PER', 1), 'Taiwan': ('LOC', 1), 'US': ('LOC', 1)}",10,"['taiwan', 'island', 'mainland', 'straits', 'reunification', 'military', 'ukraine', 'invasion', 'coast', 'tactics']"
083-019,083,"The US should stop emboldening and supporting the ""Taiwan independence"" forces, follow the true one-China policy, and match its actions with words.",2022-02-07,positive,"{'US': ('LOC', 1), 'Taiwan': ('LOC', 1), 'China': ('LOC', 1), 'one': ('MISC', 1)}",10,"['taiwan', 'island', 'mainland', 'straits', 'reunification', 'military', 'ukraine', 'invasion', 'coast', 'tactics']"
083-020,083,"Otherwise, playing fire on the Taiwan question will only end up getting burned.",2022-02-07,negative,"{'Taiwan': ('LOC', 1)}",10,"['taiwan', 'island', 'mainland', 'straits', 'reunification', 'military', 'ukraine', 'invasion', 'coast', 'tactics']"
083-021,083,"Zhang pointed out that the US is facing serious political, economic, social, security and public health issues.",2022-02-07,positive,"{'Zhang': ('PER', 1), 'US': ('LOC', 1)}",4,"['china', 'students', 'zhao', 'competition', 'relations', 'haidong', 'academy', 'interests', 'sciences', 'social']"
083-022,083,"Under such circumstances, the US politicians need to heed the voice of the people and solve its own problems, instead of being trapped in the mindset of US supremacy over everything, still less shifting responsibilities, creating confrontations or obstructing other countries' development, Zhang said. ",2022-02-07,negative,"{'US': ('LOC', 2), 'Zhang': ('PER', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
083-023,083,"""Here is my advice to the US: Do not go further down the wrong path.",2022-02-07,negative,"{'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
083-024,083,"It will not only make your own people suffer, but also create more trouble for other countries and the whole world.""",2022-02-07,negative,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
083-025,083,Zhang noted.,2022-02-07,neutral,"{'Zhang': ('PER', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
084-000,084,US Secretary of State Antony Blinken on Monday will embark on his tour to the Asia-Pacific region for the Quad meeting in an attempt to push back against China's expanding influence.,2022-02-06,neutral,"{'US': ('LOC', 1), 'Asia': ('LOC', 1), 'Pacific': ('LOC', 1), 'China': ('LOC', 1), 'Antony Blinken': ('PER', 1), 'Q': ('MISC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
084-001,084,"However, experts on Sunday said huge uncertainties linger for reaching any consensus with real meaning among Asia countries, and that forming the Quad into a more integrated or stronger alliance is impossible.",2022-02-06,positive,"{'Asia': ('LOC', 1), 'Quad': ('MISC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
084-002,084,Experts believe Antony Blinken's tour amid a mounting crisis over Ukraine implies the US still places going against China as its top priority.,2022-02-06,negative,"{'Antony Blinken': ('PER', 1), 'Ukraine': ('LOC', 1), 'US': ('LOC', 1), 'China': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
084-003,084,"However, the USs scheme to promote economy-related affairs within the security mechanism to target China may not allure Quad members due to doubts toward the US.",2022-02-06,positive,"{'US': ('MISC', 2), 'China': ('LOC', 1), 'Quad': ('ORG', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
084-004,084,"Other than pointing fingers at China's internal affairs, any consensus with real meaning is not expected to be reached, experts predicted. ",2022-02-06,positive,"{'China': ('LOC', 1)}",4,"['china', 'students', 'zhao', 'competition', 'relations', 'haidong', 'academy', 'interests', 'sciences', 'social']"
084-005,084,"During his tour next week, Antony Blinken is scheduled to have talks with Indo-Pacific allies, including a meeting of foreign ministers of the four-nation Quad, according to the US State Department. ",2022-02-06,neutral,"{'Antony Blinken': ('PER', 1), 'Indo': ('MISC', 1), 'Quad': ('MISC', 1), '- Pacific': ('LOC', 1), 'US State Department': ('ORG', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
084-006,084,"The Quad meeting, with members the US, Japan, India and Australia, will be held in Australia.",2022-02-06,neutral,"{'US': ('LOC', 1), 'Japan': ('LOC', 1), 'India': ('LOC', 1), 'Australia': ('LOC', 2)}",24,"['indo', 'strategy', 'ministers', 'asia', 'kishida', 'morrison', 'scott', 'foreign', 'director', 'biden']"
084-007,084,"Antony Blinken is scheduled to depart US on Monday, and stay in Australia from February 9 to 12 for the Quad meeting.",2022-02-06,neutral,"{'Antony Blinken': ('PER', 1), 'US': ('LOC', 1), 'Australia': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
